complaint_id,victim_lat,victim_lon,fraud_type,bank,amount_inr,complaint_text,incident_time,complaint_time,mule_chain,noise_nodes,withdrawal_atm_id,withdrawal_atm_name,withdrawal_lat,withdrawal_lon,withdrawal_time,victim_to_withdrawal_km
CMP00065,12.890489,77.660835,OTP Phishing,SBI,34800.0,"I got a call from a number that appeared to be SBI. They said there was suspicious activity on my card and asked for the OTP to block it. Instead, ₹12,000 was stolen.",2026-07-24T17:58:03.276112,2026-07-26T10:42:51.326994,"[""MULE-YM249985"", ""MULE-MQ116155"", ""MULE-SR525534"", ""MULE-WR848018""]",[],4714421895,Unknown ATM,12.8770848,77.6020997,2026-07-25T17:52:15.847347,6.54
CMP00066,12.914271,77.649348,UPI QR Scam,Canara Bank,10200.0,"I was selling something online and the buyer insisted I scan a QR code to receive funds. I later realized the QR was set up to deduct money, not add it, from my Canara Bank account.",2026-08-05T05:10:05.322622,2026-08-06T10:25:33.303975,"[""MULE-PP789611"", ""MULE-VD836736"", ""MULE-QQ661565"", ""MULE-NI518347""]",[],11295513144,Unknown ATM,12.9363537,77.6159818,2026-08-05T15:20:01.106028,4.37
CMP00067,12.919619,77.682403,UPI QR Scam,Kotak Mahindra Bank,110000.0,"On an online selling platform, a buyer asked me to scan their QR code to complete the transaction. The moment I scanned it, money was pulled from my Kotak Mahindra Bank wallet.",2026-07-31T12:39:50.252745,2026-08-01T20:45:23.697328,"[""MULE-MQ116155"", ""MULE-JS078161"", ""MULE-BG271111""]",[],1741246216,ICICI Bank,12.935471,77.5608687,2026-08-01T10:23:04.567488,13.29
CMP00068,13.001004,77.602702,Investment Fraud,Kotak Mahindra Bank,57100.0,I invested in a trading scheme promoted on social media that promised high returns. The platform is no longer accessible and I've lost my money.,2026-08-11T15:16:16.608145,2026-08-13T13:46:12.773073,"[""MULE-SR525534"", ""MULE-JV528098"", ""MULE-JS078161"", ""MULE-QY602606""]",[],1468540703,IndusInd Bank,12.9401157,77.6250336,2026-08-12T22:29:18.613938,7.19
CMP00069,13.042166,77.711289,KYC Update Scam,SBI,12400.0,"A fraudster sent me a message from a SBI-looking number about KYC renewal. I followed the link and filled in my details. Soon after, transactions appeared that I never made.",2026-08-09T09:34:36.382186,2026-08-11T06:12:29.795946,"[""MULE-DF534874"", ""MULE-XZ095701""]",[],5915230906,Unknown ATM,12.9341518,77.6234672,2026-08-11T02:24:50.853628,15.32
CMP00070,12.997203,77.517396,Investment Fraud,SBI,5500.0,I invested in a trading scheme promoted on social media that promised high returns. The platform is no longer accessible and I've lost my money.,2026-08-01T14:56:57.976534,2026-08-03T02:53:23.087837,"[""MULE-OG482814"", ""MULE-GK604945"", ""MULE-WJ832731""]",[],12000217924,Unknown ATM,12.9506158,77.5736394,2026-08-02T05:59:06.067995,8.0
CMP00071,13.002191,77.568026,Investment Fraud,Kotak Mahindra Bank,39100.0,"An Instagram ad for a stock-trading course led me to a platform where I deposited money. The dashboard showed growing returns but when I tried to cash out, my account was frozen.",2026-07-31T07:48:40.243195,2026-08-01T13:08:50.240467,"[""MULE-EC930103"", ""MULE-EI107991"", ""MULE-NR493689"", ""MULE-DU534624""]",[],4591093490,Punjab National Bank,12.9771479,77.5700436,2026-08-01T07:12:24.824363,2.79
CMP00072,12.835995,77.624346,Job Fraud,ICICI Bank,29000.0,"A company contacted me on WhatsApp offering a data-entry job. They asked for a 'training fee' of ₹3,000 upfront. After I paid, the number became unreachable.",2026-08-08T13:54:38.232647,2026-08-09T08:28:13.705864,"[""MULE-SW094024"", ""MULE-NT182449"", ""MULE-FN819600"", ""MULE-WV265423""]",[],12811493359,Kotak Mahindra Bank ATM,12.9552932,77.5800239,2026-08-10T01:27:53.327670,14.11
CMP00073,13.01285,77.604423,OTP Phishing,Kotak Mahindra Bank,29400.0,I received a call from someone claiming to be a Kotak Mahindra Bank representative. They asked me to share the OTP for a 'card upgrade' and my account was debited immediately after.,2026-07-29T13:38:10.313447,2026-07-31T12:01:50.460614,"[""MULE-QZ550229"", ""MULE-YA120183"", ""MULE-JS078161""]",[],6779134427,SBI ATM,13.0665224,77.596578,2026-07-30T02:51:17.538350,6.03
CMP00074,12.91873,77.577569,UPI QR Scam,Axis Bank,11200.0,"On an online selling platform, a buyer asked me to scan their QR code to complete the transaction. The moment I scanned it, money was pulled from my Axis Bank wallet.",2026-08-02T21:47:31.889425,2026-08-04T11:18:01.044956,"[""MULE-OQ640052"", ""MULE-QH808412"", ""MULE-FD254599"", ""MULE-SR525534""]",[],4121454427,Kotak Mahindra Bank,12.9748439,77.6083535,2026-08-03T07:00:00.451299,7.08
CMP00075,12.98072,77.690054,Investment Fraud,HDFC Bank,18500.0,"A Telegram group admin guided me to a crypto trading platform that showed fake profits. When I tried to withdraw, they asked for more 'tax' payments. I've lost ₹45,000.",2026-07-24T23:11:05.109624,2026-07-26T20:52:16.065663,"[""MULE-FM901476"", ""MULE-MS746872"", ""MULE-HK219136"", ""MULE-AQ399091""]",[],5915230906,Unknown ATM,12.9341518,77.6234672,2026-07-26T07:33:30.963968,8.88
CMP00076,12.989416,77.699082,KYC Update Scam,SBI,22500.0,"I received a message from someone claiming to be SBI saying my KYC was outdated. The link took me to a fake portal where I entered my Aadhaar and PAN. Later, ₹9,800 was missing.",2026-08-02T13:26:20.531921,2026-08-03T14:02:15.139306,"[""MULE-AU514627"", ""MULE-MQ116155""]",[],9214580885,Unknown ATM,12.9669962,77.6140576,2026-08-03T08:28:34.198933,9.54
CMP00077,12.966295,77.697954,OTP Phishing,Canara Bank,3600.0,"A fraudster called claiming to be a Canara Bank agent and asked for my card OTP to process a refund. After sharing it, I noticed unauthorized transactions on my account.",2026-07-28T11:50:50.460593,2026-07-29T19:18:34.665338,"[""MULE-RR815614"", ""MULE-XZ095701""]",[],5234789471,State Bank of India,12.9270213,77.5920261,2026-07-29T07:21:05.307141,12.28
CMP00078,12.811743,77.676905,Job Fraud,ICICI Bank,25500.0,"I applied for a remote job and was hired immediately without an interview. They asked me to pay for a 'background check' via UPI. Once I paid, all communication stopped.",2026-08-07T02:13:25.977017,2026-08-07T20:26:03.665956,"[""MULE-DA840369"", ""MULE-AQ399091"", ""MULE-WV265423""]",[],4161522491,Unknown ATM,12.8353538,77.6825968,2026-08-07T20:06:19.486103,2.7
CMP00079,12.875599,77.712892,KYC Update Scam,ICICI Bank,5100.0,"I received a message from someone claiming to be ICICI Bank saying my KYC was outdated. The link took me to a fake portal where I entered my Aadhaar and PAN. Later, ₹9,800 was missing.",2026-07-26T10:21:06.738325,2026-07-26T14:43:23.578179,"[""MULE-AF324451"", ""MULE-GJ622683"", ""MULE-GF978820""]",[],12046469617,Unknown ATM,12.9727907,77.7008275,2026-07-27T20:13:24.888753,10.89
CMP00080,12.993048,77.582119,Fake Loan App,HDFC Bank,10300.0,An online ad led me to a loan app that asked for an upfront 'insurance charge'. I paid it but never received the loan and the company stopped responding to calls.,2026-08-14T07:10:56.092672,2026-08-15T07:50:07.623850,"[""MULE-OQ640052"", ""MULE-ZX884969""]",[],11295836846,Unknown ATM,12.9985875,77.5695254,2026-08-14T13:56:52.549986,1.5
CMP00081,13.036436,77.626922,KYC Update Scam,SBI,8800.0,"I received a message from someone claiming to be SBI saying my KYC was outdated. The link took me to a fake portal where I entered my Aadhaar and PAN. Later, ₹9,800 was missing.",2026-08-13T11:37:52.883581,2026-08-15T05:45:36.047686,"[""MULE-PX384251"", ""MULE-EU160607""]",[],2204197989,Unknown ATM,12.9845904,77.6748205,2026-08-14T19:35:19.241164,7.76
CMP00082,12.923258,77.669091,Fake Loan App,Canara Bank,20300.0,"I applied for emergency funds through a loan app. They kept asking for more fees — processing, GST, document verification — each time promising the loan was 'almost disbursed'.",2026-08-06T13:42:49.744630,2026-08-07T03:44:52.421098,"[""MULE-AD311656"", ""MULE-BU966416"", ""MULE-EI107991"", ""MULE-GP297516""]",[],3370230964,Unknown ATM,12.9801511,77.6410051,2026-08-08T03:09:08.466166,7.02
CMP00083,12.914562,77.631865,Fake Loan App,Axis Bank,38500.0,"I applied for emergency funds through a loan app. They kept asking for more fees — processing, GST, document verification — each time promising the loan was 'almost disbursed'.",2026-08-02T08:51:15.557830,2026-08-02T15:55:41.707247,"[""MULE-JS078161"", ""MULE-OV681645"", ""MULE-QO959310""]",[],5155524818,ICICI Bank,12.9734222,77.6512089,2026-08-03T01:21:16.043422,6.87
CMP00084,13.071592,77.536837,Job Fraud,HDFC Bank,98300.0,"A company contacted me on WhatsApp offering a data-entry job. They asked for a 'training fee' of ₹3,000 upfront. After I paid, the number became unreachable.",2026-08-12T16:07:55.515420,2026-08-14T07:25:31.772171,"[""MULE-RD387262"", ""MULE-WU489638"", ""MULE-XW181883""]",[],8916964740,ICICI Bank,13.0042947,77.6229746,2026-08-14T11:17:11.537206,11.96
CMP00085,13.037414,77.5344,UPI QR Scam,Canara Bank,46300.0,"A buyer on an e-commerce platform sent me a QR code saying I needed to scan it to get paid. When I scanned it, ₹5,500 was debited from my Canara Bank account instead.",2026-07-30T19:57:32.513010,2026-08-01T08:30:14.350475,"[""MULE-IP376724"", ""MULE-LM231243""]",[],12686350457,Unknown ATM,12.9836392,77.5855122,2026-07-31T21:39:41.964236,8.15
CMP00086,12.833356,77.572025,UPI QR Scam,HDFC Bank,33200.0,"Someone posing as a buyer on an online marketplace asked me to scan a QR code to 'receive' payment. Instead, money was deducted from my HDFC Bank account.",2026-07-24T21:14:00.493103,2026-07-25T09:03:33.648195,"[""MULE-PM010651"", ""MULE-FN819600""]",[],1465146871,Unknown ATM,12.9198321,77.5927344,2026-07-26T06:04:09.995008,9.87
CMP00087,12.887382,77.500391,UPI QR Scam,Axis Bank,7000.0,"I was selling something online and the buyer insisted I scan a QR code to receive funds. I later realized the QR was set up to deduct money, not add it, from my Axis Bank account.",2026-08-12T01:45:24.969078,2026-08-12T22:02:38.027859,"[""MULE-PI317810"", ""MULE-RD387262"", ""MULE-WU489638""]",[],2153030763,Indian Overseas Bank ATM,12.8967177,77.5858102,2026-08-13T11:39:37.909901,9.32
CMP00088,12.911991,77.686829,UPI QR Scam,HDFC Bank,49300.0,"On an online selling platform, a buyer asked me to scan their QR code to complete the transaction. The moment I scanned it, money was pulled from my HDFC Bank wallet.",2026-07-22T13:25:17.685117,2026-07-23T01:22:30.218187,"[""MULE-PO779979"", ""MULE-TP389083"", ""MULE-XZ095701"", ""MULE-EC955271""]",[],9925149335,State Bank of India,12.8923074,77.6235762,2026-07-23T23:01:11.870399,7.2
CMP00089,13.008617,77.657934,Fake Loan App,HDFC Bank,2000.0,An online ad led me to a loan app that asked for an upfront 'insurance charge'. I paid it but never received the loan and the company stopped responding to calls.,2026-08-08T05:45:52.231106,2026-08-08T08:01:16.459230,"[""MULE-OG482814"", ""MULE-EN013267""]",[],2090824398,Unknown ATM,13.0154424,77.5336289,2026-08-08T20:13:52.789223,13.49
CMP00090,12.814341,77.663933,UPI QR Scam,HDFC Bank,7200.0,"On an online selling platform, a buyer asked me to scan their QR code to complete the transaction. The moment I scanned it, money was pulled from my HDFC Bank wallet.",2026-08-13T04:31:29.528361,2026-08-14T01:46:48.214875,"[""MULE-CZ483503"", ""MULE-PM010651"", ""MULE-PI317810""]",[],11353369797,Indian Bank,12.8354504,77.6808663,2026-08-14T03:19:32.820687,2.98
CMP00091,12.929182,77.748775,Fake Loan App,Bank of Baroda,114700.0,"I found a loan app on social media offering low-interest personal loans. After paying the required 'stamp duty fee', the app vanished from my phone and I couldn't reach anyone.",2026-08-07T00:59:23.009706,2026-08-07T06:21:47.251937,"[""MULE-EC930103"", ""MULE-NI518347"", ""MULE-TP389083""]",[],4133370689,Unknown ATM,12.9272827,77.6379132,2026-08-07T20:45:44.499394,12.02
CMP00092,12.930482,77.659867,OTP Phishing,HDFC Bank,10300.0,"I got a call from a number that appeared to be HDFC Bank. They said there was suspicious activity on my card and asked for the OTP to block it. Instead, ₹12,000 was stolen.",2026-07-30T20:33:57.241031,2026-07-31T14:19:23.444372,"[""MULE-GF978820"", ""MULE-XS147700""]",[],11395345926,Unknown ATM,12.9168575,77.6028425,2026-08-01T12:12:42.952536,6.36
CMP00093,12.993549,77.590538,KYC Update Scam,SBI,14200.0,"A fraudster sent me a message from a SBI-looking number about KYC renewal. I followed the link and filled in my details. Soon after, transactions appeared that I never made.",2026-07-22T14:24:49.755042,2026-07-22T22:12:07.680982,"[""MULE-LJ199867"", ""MULE-PI317810"", ""MULE-XH932528""]",[],1470757461,IndusInd Bank,12.911884,77.6379067,2026-07-23T15:18:38.047432,10.43
CMP00094,13.020702,77.624761,Job Fraud,HDFC Bank,48200.0,"I applied for a remote job and was hired immediately without an interview. They asked me to pay for a 'background check' via UPI. Once I paid, all communication stopped.",2026-08-17T22:12:50.987665,2026-08-19T11:31:29.914349,"[""MULE-PM010651"", ""MULE-DO413164"", ""MULE-EG079359"", ""MULE-ZP427849""]",[],8255015074,State Bank of India,12.9999594,77.5602699,2026-08-19T09:47:01.504719,7.36
CMP00095,12.904228,77.516235,KYC Update Scam,Bank of Baroda,21700.0,"I received a message from someone claiming to be Bank of Baroda saying my KYC was outdated. The link took me to a fake portal where I entered my Aadhaar and PAN. Later, ₹9,800 was missing.",2026-07-24T19:47:14.910795,2026-07-26T12:43:37.821474,"[""MULE-JK718227"", ""MULE-QO959310"", ""MULE-PL071518"", ""MULE-NK037788""]",[],577968271,State Bank of India,13.018555,77.558819,2026-07-26T07:41:00.447321,13.52
CMP00096,12.971683,77.616851,KYC Update Scam,ICICI Bank,17300.0,"A fraudster sent me a message from a ICICI Bank-looking number about KYC renewal. I followed the link and filled in my details. Soon after, transactions appeared that I never made.",2026-07-31T05:10:26.511505,2026-08-01T23:40:32.653914,"[""MULE-YO466590"", ""MULE-OQ640052"", ""MULE-MS746872"", ""MULE-XH932528""]",[],1500339295,Unknown ATM,12.9674913,77.6542264,2026-07-31T13:56:07.625021,4.08
CMP00097,12.903354,77.71949,KYC Update Scam,ICICI Bank,22900.0,"A text message warned that my ICICI Bank account would be frozen if I didn't re-verify my KYC through the provided link. After submitting my information, funds were stolen.",2026-08-08T17:13:38.485265,2026-08-09T14:16:36.212253,"[""MULE-OG482814"", ""MULE-XH932528""]",[],2645107033,Karnataka Bank,12.8628669,77.6148979,2026-08-10T13:28:38.180632,12.2
CMP00098,12.823658,77.549075,KYC Update Scam,Bank of Baroda,36900.0,"A text message warned that my Bank of Baroda account would be frozen if I didn't re-verify my KYC through the provided link. After submitting my information, funds were stolen.",2026-07-22T06:37:26.526293,2026-07-23T12:48:45.350101,"[""MULE-DD309805"", ""MULE-DU534624"", ""MULE-GF978820"", ""MULE-MS746872""]","[""NOISE-AA236231""]",4472324191,Unknown ATM,12.8797355,77.5678057,2026-07-23T14:25:48.081973,6.56
CMP00099,12.995339,77.69174,Job Fraud,SBI,17300.0,"Someone offered me a part-time job posting ads online. They said I needed to pay a 'security deposit' before starting. After transferring the money, they blocked me.",2026-07-23T03:12:42.415959,2026-07-24T21:56:20.882687,"[""MULE-EI107991"", ""MULE-ZA299737"", ""MULE-ZA863794""]",[],3722411925,Axis Bank,12.9749216,77.6703057,2026-07-24T08:07:33.731471,3.25
CMP00100,12.902058,77.535917,Investment Fraud,Punjab National Bank,57900.0,"I was added to a WhatsApp group that promoted a guaranteed-return investment plan. After investing ₹20,000 the group admin blocked me and the website shut down.",2026-08-09T15:36:02.261826,2026-08-11T14:25:51.237699,"[""MULE-HJ328710"", ""MULE-WR848018"", ""MULE-SR525534"", ""MULE-AU514627""]",[],4591203889,Indian Bank,12.9772143,77.5700433,2026-08-10T03:05:34.103941,9.14
CMP00101,13.088806,77.725578,UPI QR Scam,Punjab National Bank,17300.0,"A buyer on an e-commerce platform sent me a QR code saying I needed to scan it to get paid. When I scanned it, ₹5,500 was debited from my Punjab National Bank account instead.",2026-07-28T19:45:11.956292,2026-07-30T08:30:05.711441,"[""MULE-WT925192"", ""MULE-MQ116155"", ""MULE-YP629148""]",[],12972911341,Unknown ATM,12.9860032,77.7452869,2026-07-29T22:40:49.706251,11.63
CMP00102,12.948468,77.720585,Investment Fraud,Canara Bank,7700.0,"I was added to a WhatsApp group that promoted a guaranteed-return investment plan. After investing ₹20,000 the group admin blocked me and the website shut down.",2026-08-13T01:09:50.794782,2026-08-14T03:09:24.912910,"[""MULE-BX281685"", ""MULE-OI423573"", ""MULE-CH346578""]","[""NOISE-SG738721""]",4843099632,Central Bank of India,12.9696922,77.6066419,2026-08-14T18:44:43.256429,12.57
CMP00103,12.82206,77.626064,KYC Update Scam,Bank of Baroda,22700.0,"A fraudster sent me a message from a Bank of Baroda-looking number about KYC renewal. I followed the link and filled in my details. Soon after, transactions appeared that I never made.",2026-07-24T22:43:40.888272,2026-07-26T07:32:49.055732,"[""MULE-XZ095701"", ""MULE-JK718227"", ""MULE-QV418880""]",[],5239910787,Unknown ATM,12.9124446,77.6811861,2026-07-25T09:43:05.114454,11.69
